nces_id,name,state,enrollment
4675600,Smee School District 15-3,SD,174
4675660,Wall School District 51-5,SD,273
4676020,Warner School District 06-5,SD,313
4676620,Watertown School District 14-4,SD,3606
4676680,Waubay School District 18-3,SD,177
4676740,Waverly School District 14-5,SD,283
4676990,Webster Area School District 18-5,SD,546
4677460,Wessington Springs School District 36-2,SD,461
4678300,Deubrook Area School District 05-6,SD,429
4678510,White Lake School District 01-3,SD,125
4678570,White River School District 47-1,SD,420
4679350,Willow Lake School District 12-3,SD,344
4679710,Winner School District 59-2,SD,827
4680100,Wolsey Wessington School District 02-6,SD,316
4680190,Woonsocket School District 55-4,SD,272
4680430,Yankton School District 63-3,SD,3021
4680437,Kadoka Area School District 35-2,SD,283
4680438,Platte - Geddes School District 11-5,SD,522
4680439,Irene - Wakonda School District 13-3,SD,293
4680440,Highmore-Harrold School District 34-2,SD,229
4680441,Mobridge-Pollock School District 62-6,SD,596
4680445,Corsica-Stickney 21-3,SD,274
4680447,Oldham-Ramona-Rutland School District 39-6,SD,288
4700001,Hamblen County,TN,10300
4700030,Alamo,TN,600
4700060,Alcoa,TN,2270
4700090,Anderson County,TN,6018
4700120,Athens,TN,1748
4700148,Memphis-Shelby County Schools,TN,111124
4700149,Collierville,TN,9263
4700150,Millington Municipal Schools,TN,2587
4700151,Germantown,TN,6053
4700152,Arlington,TN,4403
4700153,Bartlett,TN,8834
4700154,Lakeland,TN,2538
4700180,Bedford County,TN,9042
4700210,Bells,TN,407
4700240,Benton County,TN,2150
4700270,Bledsoe County,TN,1570
4700300,Blount County,TN,10270
4700330,Bradley County,TN,10202
4700360,Bristol,TN,4044
4700420,Campbell County,TN,5118
4700450,Cannon County,TN,1813
4700510,Carter County,TN,4450
4700570,Cheatham County,TN,5451
4700600,Chester County,TN,2801
4700630,Claiborne County,TN,3967
4700660,Clay County,TN,1054
4700690,Cleveland,TN,5890
4700720,Clinton,TN,963
4700750,Cocke County,TN,4202
4700780,Coffee County,TN,4313
4700850,Crockett County,TN,1969
4700900,Cumberland County,TN,6970
4700930,Dayton,TN,891
4700960,Decatur County,TN,1492
4700990,DeKalb County,TN,3644
4701020,Dickson County,TN,7777
4701050,Dyer County,TN,3600
4701080,Dyersburg,TN,2585
4701110,Elizabethton,TN,2678
4701140,Etowah,TN,332
4701170,Fayette County Public Schools,TN,2908
4701200,Fayetteville,TN,1080
4701230,Fentress County,TN,2229
4701260,Franklin SSD,TN,3161
4701290,Franklin County,TN,4972
4701390,Bradford,TN,630
4701400,Gibson Co Sp Dist,TN,3828
4701410,Giles County,TN,3595
4701440,Grainger County,TN,2975
4701470,Greene County,TN,6088
4701500,Greeneville,TN,2977
4701530,Grundy County,TN,1711
4701590,Hamilton County,TN,45981
4701620,Hancock County,TN,903
4701650,Hardeman County Schools,TN,3157
4701680,Hardin County,TN,3294
4701740,Hawkins County,TN,6037
4701770,Haywood County,TN,2422
4701800,Henderson County,TN,3900
4701830,Henry County,TN,2924
4701860,Hickman County,TN,3001
4701890,Hollow Rock - Bruceton,TN,626
4701920,Houston County,TN,1265
4701950,Humboldt City Schools,TN,1044
4701980,Humphreys County,TN,2641
4702010,Huntingdon Special School District,TN,1364
4702070,Jackson County,TN,1389
4702100,Jefferson County,TN,6937
4702130,Johnson City,TN,7818
4702160,Johnson County,TN,4952
4702190,Kingsport,TN,7658
4702220,Knox County,TN,60185
4702280,Lake County,TN,743
4702310,Lauderdale County,TN,3277
4702340,Lawrence County,TN,6867
4702370,Lebanon,TN,4628
4702400,Lenoir City,TN,2638
4702430,Lewis County,TN,3731
4702460,Lexington,TN,893
4702490,Lincoln County,TN,3899
4702520,Loudon County,TN,5085
4702550,Macon County,TN,4216
4702580,Madison County,TN,13017
4702610,Manchester,TN,1628
4702640,Marion County,TN,3844
4702670,Marshall County,TN,5322
4702700,Maryville,TN,5717
4702760,Maury County,TN,13098
4702790,McKenzie,TN,1296
4702820,McMinn County,TN,5051
4702880,McNairy County,TN,3733
4702910,Meigs County,TN,1797
4702970,Milan,TN,2026
4703000,Monroe County,TN,5006
4703030,Montgomery County,TN,39385
4703060,Moore County,TN,882
4703090,Morgan County,TN,2800
4703150,Murfreesboro,TN,9342
4703180,Davidson County,TN,81021
4703210,Newport,TN,730
4703240,Oak Ridge,TN,5078
4703270,Obion County,TN,2959
4703300,Oneida,TN,1401
4703330,Overton County,TN,2924
4703360,Paris,TN,1538
4703390,Perry County,TN,1100
4703420,Pickett County,TN,605
4703450,Polk County,TN,2160
4703480,Putnam County,TN,11776
4703510,Rhea County,TN,3890
4703540,Richard City,TN,183
4703590,Roane County,TN,6178
4703600,Robertson County,TN,11267
4703660,Rogersville,TN,644
4703690,Rutherford County,TN,52127
4703720,Scott County,TN,2423
4703750,Sequatchie County,TN,1924
4703780,Sevier County,TN,14408
4703870,Smith County,TN,3056
4703900,South Carroll,TN,343
4703960,Stewart County,TN,1972
4703990,Sullivan County,TN,7878
4704020,Sumner County,TN,30719
4704050,Sweetwater,TN,1532
4704080,Tipton County,TN,9975
4704100,Trenton,TN,1372
4704170,Trousdale County,TN,1411
4704200,Tullahoma,TN,3632
4704230,Unicoi County,TN,2074
4704260,Union City,TN,1647
4704290,Union County,TN,5514
4704320,Van Buren County,TN,756
4704350,Warren County,TN,6241
4704380,Washington County,TN,7969
4704440,Wayne County,TN,2079
4704470,Weakley County,TN,3993
4704490,West Carroll Sp Dist,TN,734
4704500,White County,TN,3736
4704530,Williamson County,TN,41593
4704550,Wilson County,TN,20703
4704551,University Schools,TN,957
4800001,CROSBYTON CISD,TX,316
4800002,SPUR ISD,TX,192
4800003,ROCKSPRINGS ISD,TX,200
4800005,BLACKWELL CISD,TX,186
4800006,ASPERMONT ISD,TX,181
4800007,PANTHER CREEK CISD,TX,163
4800008,DRIPPING SPRINGS ISD,TX,8712
4800009,WIMBERLEY ISD,TX,2661
4800010,HAYS CISD,TX,24330
4800011,ALVARADO ISD,TX,3788
4800012,CHISUM ISD,TX,1184
4801473,UNIVERSITY OF TEXAS AT AUSTIN H S,TX,1056
4801480,TEXAS TECH UNIVERSITY K-12,TX,729
4807350,COLLEGE STATION ISD,TX,14314
4807380,ABBOTT ISD,TX,284
4807410,ABERNATHY ISD,TX,808
4807440,ABILENE ISD,TX,14536
4807470,ACADEMY ISD,TX,1832
4807500,ADRIAN ISD,TX,141
4807530,AGUA DULCE ISD,TX,421
4807590,ALAMO HEIGHTS ISD,TX,4749
4807650,ALBA-GOLDEN ISD,TX,818
4807680,ALBANY ISD,TX,474
4807710,ALDINE ISD,TX,56419
4807780,ALEDO ISD,TX,8430
4807800,ALICE ISD,TX,4297
4807830,ALIEF ISD,TX,38610
4807890,ALLEN ISD,TX,20838
4807950,ALPINE ISD,TX,905
4807980,ALTO ISD,TX,505
4808090,ALVIN ISD,TX,30038
4808100,ALVORD ISD,TX,844
4808130,AMARILLO ISD,TX,29321
4808160,AMHERST ISD,TX,102
4808190,ANAHUAC ISD,TX,1552
4808230,ANDERSON-SHIRO CISD,TX,979
4808280,ANDREWS ISD,TX,4209
4808310,ANGLETON ISD,TX,7105
4808340,ANNA ISD,TX,6038
4808400,ANSON ISD,TX,723
4808430,ANTHONY ISD,TX,725
4808460,ANTON ISD,TX,175
4808490,APPLE SPRINGS ISD,TX,179
4808520,AQUILLA ISD,TX,332
4808550,ROCKPORT-FULTON ISD,TX,2913
4808580,ARANSAS PASS ISD,TX,1624
4808610,ARCHER CITY ISD,TX,484
4808670,ARGYLE ISD,TX,6166
4808700,ARLINGTON ISD,TX,53339
4808730,ARP ISD,TX,1008
4808870,ATHENS ISD,TX,3029
4808880,ATLANTA ISD,TX,1929
4808910,AUBREY ISD,TX,4480
4808940,AUSTIN ISD,TX,72272
4809000,AUSTWELL-TIVOLI ISD,TX,141
4809030,AVALON ISD,TX,347
4809060,AVERY ISD,TX,304
4809090,AVINGER ISD,TX,112
4809150,AXTELL ISD,TX,834
4809200,AZLE ISD,TX,7304
4809280,BAIRD ISD,TX,348
4809300,BALLINGER ISD,TX,775
4809330,BALMORHEA ISD,TX,146
4809360,BANDERA ISD,TX,2218
4809390,BANGS ISD,TX,793
4809410,BANQUETE ISD,TX,744
4809450,BARBERS HILL ISD,TX,7875
4809540,BARTLETT ISD,TX,393
4809570,BASTROP ISD,TX,13370
4809630,BAY CITY ISD,TX,3473
4809670,BEAUMONT ISD,TX,16336
4809690,BECKVILLE ISD,TX,684
4809720,BEEVILLE ISD,TX,3033
4809750,BELLEVUE ISD,TX,234
4809780,BELLS ISD,TX,1007
4809810,BELLVILLE ISD,TX,2315
4809860,BELTON ISD,TX,13697
4809870,BEN BOLT-PALITO BLANCO ISD,TX,444
4809980,BENJAMIN ISD,TX,94
4810140,BIG SANDY ISD,TX,649
4810170,BIG SANDY ISD,TX,506
4810200,BIG SPRING ISD,TX,3376
4810230,BIRDVILLE ISD,TX,22267
4810260,BISHOP CISD,TX,1463
4810320,BLANCO ISD,TX,1102
4810350,BLAND ISD,TX,777
4810380,BLANKET ISD,TX,166
4810440,BLOOMBURG ISD,TX,229
4810470,BLOOMING GROVE ISD,TX,935
4810500,BLOOMINGTON ISD,TX,795
4810590,BLUE RIDGE ISD,TX,1048
4810620,BLUFF DALE ISD,TX,219
4810650,BLUM ISD,TX,334
4810710,BOERNE ISD,TX,11101
4810740,BOLES ISD,TX,543
4810780,BOLING ISD,TX,1151
4810800,BONHAM ISD,TX,2029
4810830,BOOKER ISD,TX,343
4810860,BORDEN COUNTY ISD,TX,249
4810890,BORGER ISD,TX,2325
4810910,BOSQUEVILLE ISD,TX,729
4810950,BOVINA ISD,TX,422
4810990,BOWIE ISD,TX,1503
4811010,BOYD ISD,TX,1386
4811040,BOYS RANCH ISD,TX,148
4811070,BRACKETT ISD,TX,521
4811110,BRADY ISD,TX,935
4811190,BRAZOSPORT ISD,TX,11169
4811220,BRECKENRIDGE ISD,TX,1374
4811250,BREMOND ISD,TX,485
4811280,BRENHAM ISD,TX,4872
4811310,BRIDGE CITY ISD,TX,3157
4811340,BRIDGEPORT ISD,TX,2133
4811400,FORT ELLIOTT CISD,TX,141
4811430,BROADDUS ISD,TX,377
4811460,BROCK ISD,TX,2169
4811490,BRONTE ISD,TX,232
4811520,BROOKELAND ISD,TX,381
4811550,BROOKESMITH ISD,TX,227
4811580,BROOKS COUNTY ISD,TX,1180
4811610,BROWNFIELD ISD,TX,1608
4811640,BROWNSBORO ISD,TX,2560
4811680,BROWNSVILLE ISD,TX,36140
4811700,BROWNWOOD ISD,TX,3393
4811730,BRUCEVILLE-EDDY ISD,TX,565
4811790,BRYAN ISD,TX,16044
4811820,BRYSON ISD,TX,267
4811850,BUCKHOLTS ISD,TX,112
4811910,BUENA VISTA ISD,TX,220
4811990,BUFFALO ISD,TX,988
4812060,BULLARD ISD,TX,2921
4812090,BUNA ISD,TX,1474
4812120,BURKBURNETT ISD,TX,3213
4812150,BURKEVILLE ISD,TX,252
4812180,BURLESON ISD,TX,12759
4812220,BURNET CISD,TX,3209
4812240,BURTON ISD,TX,623
4812360,BYNUM ISD,TX,187
4812390,CADDO MILLS ISD,TX,3073
4812420,CALALLEN ISD,TX,3745
4812460,CALDWELL ISD,TX,1952
4812480,CALHOUN COUNTY ISD,TX,3514
4812510,CALLISBURG ISD,TX,1151
4812540,CALVERT ISD,TX,145
4812640,CAMERON ISD,TX,1488
4812660,CAMPBELL ISD,TX,269
4812700,CANADIAN ISD,TX,758
4812750,CANTON ISD,TX,2309
4812780,CANUTILLO ISD,TX,5747
4812810,CANYON ISD,TX,11565
4812870,CARLISLE ISD,TX,646
4812990,CARRIZO SPRINGS CISD,TX,1852
4813020,CARROLL ISD,TX,8105
4813050,CARROLLTON-FARMERS BRANCH ISD,TX,24165
4813110,CARTHAGE ISD,TX,2637
4813170,CASTLEBERRY ISD,TX,3851
4813200,CAYUGA ISD,TX,577
4813230,CEDAR HILL ISD,TX,6253
4813260,CELESTE ISD,TX,489
4813290,CELINA ISD,TX,5324
4813320,CENTER ISD,TX,2307
4813350,CENTER POINT ISD,TX,534
4813380,CENTERVILLE ISD,TX,145
4813410,CENTERVILLE ISD,TX,676
4813440,CENTRAL HEIGHTS ISD,TX,1096
4813500,CENTRAL ISD,TX,1497
4813530,LUMBERTON ISD,TX,4108
4813590,CHANNELVIEW ISD,TX,9335
4813620,CHANNING ISD,TX,121
4813650,CHAPEL HILL ISD,TX,3072
4813680,CHAPEL HILL ISD,TX,928
4813710,CHARLOTTE ISD,TX,424
4813740,CHEROKEE ISD,TX,123
4813770,CHESTER ISD,TX,195
4813800,CHICO ISD,TX,572
4813860,CHILDRESS ISD,TX,978
4813890,CHILLICOTHE ISD,TX,189
4813920,CHILTON ISD,TX,566
4813960,CHINA SPRING ISD,TX,3013
4813980,CHIRENO ISD,TX,365
4814010,CHRISTOVAL ISD,TX,617
4814070,CISCO ISD,TX,835
4814130,CITY VIEW ISD,TX,1152
4814160,CLARENDON ISD,TX,401
4814190,CLARKSVILLE ISD,TX,500
4814250,CLAUDE ISD,TX,297
4814280,CLEAR CREEK ISD,TX,39684
4814310,CLEBURNE ISD,TX,6877
4814370,CLEVELAND ISD,TX,12513
4814400,CLIFTON ISD,TX,1001
4814430,CLINT ISD,TX,10077
4814450,CLYDE CISD,TX,1392
4814490,COAHOMA ISD,TX,1084
4814520,COLDSPRING-OAKHURST CISD,TX,1585
4814550,COLEMAN ISD,TX,796
4814580,COLLINSVILLE ISD,TX,600
4814600,COLMESNEIL ISD,TX,414
4814640,COLORADO ISD,TX,927
4814670,COLUMBIA-BRAZORIA ISD,TX,2871
4814700,COLUMBUS ISD,TX,1659
4814730,COMAL ISD,TX,29839
4814760,COMANCHE ISD,TX,1378
4814790,COMFORT ISD,TX,1072
4814820,COMMERCE ISD,TX,1542
4814850,COMMUNITY ISD,TX,5271
4814880,COMO-PICKTON CISD,TX,770
4814920,COMSTOCK ISD,TX,176
4814970,CONNALLY ISD,TX,2269
4815000,CONROE ISD,TX,72914
4815120,COOLIDGE ISD,TX,287
4815150,COOPER ISD,TX,903
4815180,LUBBOCK-COOPER ISD,TX,8030
4815210,COPPELL ISD,TX,13233
4815240,COPPERAS COVE ISD,TX,7761
4815270,CORPUS CHRISTI ISD,TX,33103
4815300,CORRIGAN-CAMDEN ISD,TX,834
4815330,CORSICANA ISD,TX,5998
4815360,COTTON CENTER ISD,TX,100
4815400,COTULLA ISD,TX,1157
4815420,COUPLAND ISD,TX,323
4815480,COVINGTON ISD,TX,353
4815510,CRANDALL ISD,TX,6922
4815540,CRANE ISD,TX,1233
4815570,CRANFILLS GAP ISD,TX,116
4815600,CRAWFORD ISD,TX,596
4815690,CROCKETT COUNTY CONSOLIDATED CSD,TX,621
4815720,CROCKETT ISD,TX,1124
4815750,CROSBY ISD,TX,7046
4815810,CROSS PLAINS ISD,TX,365
4815840,CROSS ROADS ISD,TX,558
4815870,CROWELL ISD,TX,189
4815910,CROWLEY ISD,TX,17011
4815930,CRYSTAL CITY ISD,TX,1643
4815960,CUERO ISD,TX,1888
4815990,CULBERSON COUNTY-ALLAMOORE ISD,TX,381
4816020,CUMBY COLLEGIATE ISD,TX,463
4816080,CUSHING ISD,TX,558
4816110,CYPRESS-FAIRBANKS ISD,TX,117927
4816140,D'HANIS ISD,TX,290
4816180,DAINGERFIELD-LONE STAR ISD,TX,1026
4816200,DALHART ISD,TX,1846
4816230,DALLAS ISD,TX,139802
4816260,DAMON ISD,TX,107
4816290,DANBURY ISD,TX,674
4816320,DARROUZETT ISD,TX,86
4816350,DAWSON ISD,TX,140
4816380,DAWSON ISD,TX,628
4816410,DAYTON ISD,TX,5675
4816440,DE LEON ISD,TX,654
4816500,DECATUR ISD,TX,3786
4816530,DEER PARK ISD,TX,12165
4816570,DEKALB ISD,TX,898
4816620,DEL VALLE ISD,TX,11715
4816650,DELL CITY ISD,TX,76
4816710,DENISON ISD,TX,4977
4816740,DENTON ISD,TX,33329
4816770,DENVER CITY ISD,TX,1474
4816860,DESOTO ISD,TX,5708
4816890,DETROIT ISD,TX,488
4816920,DEVERS ISD,TX,191
4816950,DEVINE ISD,TX,1972
4816980,DEW ISD,TX,171
4817010,DEWEYVILLE ISD,TX,564
4817040,DIBOLL ISD,TX,1582
4817070,DICKINSON ISD,TX,12554
4817100,DILLEY ISD,TX,841
4817130,DIME BOX ISD,TX,156
4817160,DIMMITT ISD,TX,1077
4817190,DIVIDE ISD,TX,35
4817280,DODD CITY ISD,TX,308
4817390,DONNA ISD,TX,12937
4817400,DOSS CONSOLIDATED CSD,TX,20
4817460,DOUGLASS ISD,TX,424
4817550,DRISCOLL ISD,TX,398
4817580,DUBLIN ISD,TX,1125
4817610,DUMAS ISD,TX,4381
4817640,DUNCANVILLE ISD,TX,11562
4817700,EAGLE MT-SAGINAW ISD,TX,23982
4817730,EAGLE PASS ISD,TX,13820
4817760,EANES ISD,TX,7604
4817790,EARLY ISD,TX,1067
4817830,EAST BERNARD ISD,TX,997
4817850,EAST CENTRAL ISD,TX,11497
4817880,EAST CHAMBERS ISD,TX,1562
4817960,EASTLAND ISD,TX,969
4818000,ECTOR COUNTY ISD,TX,33663
4818030,ECTOR ISD,TX,234
4818060,EDCOUCH-ELSA ISD,TX,4349
4818070,EDEN CISD,TX,222
4818120,EDGEWOOD ISD,TX,1022
4818150,EDGEWOOD ISD,TX,7849
4818180,EDINBURG CISD,TX,33343
4818210,EDNA ISD,TX,1531
4818280,EL CAMPO ISD,TX,3279
4818300,EL PASO ISD,TX,48118
4818330,ELECTRA ISD,TX,442
4818360,ELGIN ISD,TX,5959
4818390,ELKHART ISD,TX,1187
4818480,ELYSIAN FIELDS ISD,TX,775
4818540,ENNIS ISD,TX,6646
4818600,ERA ISD,TX,499
4818690,EULA ISD,TX,503
4818720,EUSTACE ISD,TX,1711
4818750,EVADALE ISD,TX,428
4818780,EVANT ISD,TX,198
4818810,EVERMAN ISD,TX,5018
4818840,EXCELSIOR ISD,TX,86
4818890,EZZELL ISD,TX,128
4818900,FABENS ISD,TX,1865
4818940,FAIRFIELD ISD,TX,1602
4819020,FALLS CITY ISD,TX,442
4819050,FANNINDEL ISD,TX,141
4819080,FARMERSVILLE ISD,TX,2397
4819110,FARWELL ISD,TX,599
4819140,FAYETTEVILLE ISD,TX,290
4819170,FERRIS ISD,TX,3010
4819280,FLATONIA ISD,TX,676
4819320,FLORENCE ISD,TX,1142
4819350,FLORESVILLE ISD,TX,4062
4819380,FLOUR BLUFF ISD,TX,5559
4819440,FLOYDADA COLLEGIATE ISD,TX,671
4819500,FOLLETT ISD,TX,182
4819530,FORESTBURG ISD,TX,180
4819560,FORNEY ISD,TX,18565
4819620,FORSAN ISD,TX,695
4819650,FORT BEND ISD,TX,79663
4819700,FORT WORTH ISD,TX,70405
4819740,FRANKLIN ISD,TX,1462
4819770,FRANKSTON ISD,TX,811
4819820,FREER ISD,TX,709
4819830,FRENSHIP ISD,TX,11770
4819840,FREDERICKSBURG ISD,TX,3030
4819950,FRIENDSWOOD ISD,TX,6194
4819980,FRIONA ISD,TX,1016
4820010,FRISCO ISD,TX,65289
4820040,FROST ISD,TX,462
4820070,FRUITVALE ISD,TX,385
4820100,FT DAVIS ISD,TX,682
4820130,FT HANCOCK ISD,TX,390
4820160,FT SAM HOUSTON ISD,TX,1617
4820190,FORT STOCKTON ISD,TX,13480
4820220,GAINESVILLE ISD,TX,3111
4820250,GALENA PARK ISD,TX,20862
4820280,GALVESTON ISD,TX,6383
4820310,GANADO ISD,TX,712
4820340,GARLAND ISD,TX,51021
4820370,GARNER ISD,TX,357
4820400,GARRISON ISD,TX,736
4820460,GARY ISD,TX,476
4820500,GATESVILLE ISD,TX,2668
4820520,GAUSE ISD,TX,134
4820550,GEORGE WEST ISD,TX,1063
4820600,GEORGETOWN ISD,TX,13881
4820610,GHOLSON ISD,TX,265
4820640,GIDDINGS ISD,TX,1900
4820700,GILMER ISD,TX,2946
4820760,GLADEWATER ISD,TX,1636
4820790,GLASSCOCK COUNTY ISD,TX,293
4820850,GLEN ROSE ISD,TX,2119
4820960,GODLEY ISD,TX,3195
4820970,GOLD BURG ISD,TX,148
4821000,GOLDTHWAITE ISD,TX,516
4821030,GOLIAD ISD,TX,1244
4821060,GONZALES ISD,TX,2557
4821090,GOODRICH ISD,TX,266
4821150,GOOSE CREEK CISD,TX,24032
4821180,GORDON ISD,TX,227
4821270,GORMAN ISD,TX,242
4821300,GRADY ISD,TX,241
4821330,GRAFORD ISD,TX,339
4821360,GRAHAM ISD,TX,2148
4821390,GRANBURY ISD,TX,7962
4821420,GRAND PRAIRIE ISD,TX,26129
4821450,GRAND SALINE ISD,TX,1211
4821480,GRANDFALLS-ROYALTY ISD,TX,157
4821540,GRANDVIEW ISD,TX,1373
4821560,GRANDVIEW-HOPKINS ISD,TX,49
4821590,GRANGER ISD,TX,580
4821600,GRAPE CREEK ISD,TX,1196
4821630,GRAPELAND ISD,TX,574
4821660,GRAPEVINE-COLLEYVILLE ISD,TX,13541
4821720,GREENVILLE ISD,TX,5583
4821750,GREENWOOD ISD,TX,3373
4821780,GREGORY-PORTLAND ISD,TX,5024
4821810,GROESBECK ISD,TX,1495
4821840,GROOM ISD,TX,130
4821900,GROVETON ISD,TX,754
4821930,GRUVER ISD,TX,409
4821960,GUNTER ISD,TX,1156
4821990,GUSTINE ISD,TX,136
4822020,GUTHRIE CSD,TX,93
4822050,HALE CENTER ISD,TX,561
4822120,HALLETTSVILLE ISD,TX,1176
4822140,HALLSBURG ISD,TX,131
4822170,HALLSVILLE ISD,TX,24602
4822230,HAMILTON ISD,TX,823
4822260,HAMLIN COLLEGIATE ISD,TX,402
4822320,HAMSHIRE-FANNETT ISD,TX,2006
4822350,HAPPY ISD,TX,253
4822380,HARDIN ISD,TX,1257
4822410,HARDIN-JEFFERSON ISD,TX,2762
4822470,HARLANDALE ISD,TX,11546
4822500,HARLETON ISD,TX,705
4822530,HARLINGEN CISD,TX,16471
4822560,HARMONY ISD,TX,895
4822590,HARPER ISD,TX,591
4822620,HARROLD ISD,TX,154
4822650,HART ISD,TX,206
4822680,HARTLEY ISD,TX,236
4822710,HARTS BLUFF ISD,TX,891
4822740,HASKELL CISD,TX,544
4822770,HAWKINS ISD,TX,811
4822800,HAWLEY ISD,TX,773
4822830,HEARNE ISD,TX,718
4822850,HEDLEY ISD,TX,95
4822890,HEMPHILL ISD,TX,788
4822920,HEMPSTEAD ISD,TX,1585
4822970,HENDERSON ISD,TX,3245
4822980,HENRIETTA ISD,TX,886
4823010,HEREFORD ISD,TX,3964
4823040,HERMLEIGH ISD,TX,258
4823070,HICO ISD,TX,627
4823100,HIDALGO ISD,TX,2918
4823160,HIGH ISLAND ISD,TX,132
4823190,HIGHLAND ISD,TX,207
4823250,HIGHLAND PARK ISD,TX,6350
4823280,HILLSBORO ISD,TX,1984
4823310,HITCHCOCK ISD,TX,2012
4823370,HOLLAND ISD,TX,646
4823400,HOLLIDAY ISD,TX,1120
4823430,HONDO ISD,TX,1727
4823460,HONEY GROVE ISD,TX,651
4823490,HOOKS ISD,TX,914
4823640,HOUSTON ISD,TX,176727
4823670,HOWE ISD,TX,1265
4823700,HUBBARD ISD,TX,64
4823730,HUBBARD ISD,TX,417
4823760,HUCKABAY ISD,TX,327
4823790,HUDSON ISD,TX,2777
4823820,HUFFMAN ISD,TX,3646
4823850,HUGHES SPRINGS ISD,TX,1090
4823880,HULL-DAISETTA ISD,TX,429
4823910,HUMBLE ISD,TX,48502
4823970,HUNT ISD,TX,196
4824000,HUNTINGTON ISD,TX,1564
4824030,HUNTSVILLE ISD,TX,10960
4824060,HURST-EULESS-BEDFORD ISD,TX,23262
4824100,HUTTO ISD,TX,10688
4824120,IDALOU ISD,TX,995
4824150,INDUSTRIAL ISD,TX,1156
4824180,INGLESIDE ISD,TX,2071
4824210,INGRAM ISD,TX,1351
4824240,IOLA ISD,TX,626
4824260,IOWA PARK CISD,TX,1904
4824300,IRA ISD,TX,284
4824330,IRAAN-SHEFFIELD COLLEGIATE ISD,TX,333
4824360,IREDELL ISD,TX,144
4824420,IRVING ISD,TX,30767
4824450,ITALY ISD,TX,597
4824480,ITASCA ISD,TX,638
4824530,JACKSBORO ISD,TX,1022
4824590,JACKSONVILLE ISD,TX,4700
4824600,JARRELL ISD,TX,4157
4824630,JASPER ISD,TX,2070
4824660,JAYTON-GIRARD ISD,TX,169
4824730,JEFFERSON ISD,TX,1125
4824750,JIM HOGG COUNTY ISD,TX,967
4824780,JIM NED CISD,TX,1639
4824810,JOAQUIN ISD,TX,720
4824840,JOHNSON CITY ISD,TX,707
4824900,JONESBORO ISD,TX,337
4824930,JOSHUA ISD,TX,6026
4824960,JOURDANTON ISD,TX,1554
4824990,JUDSON ISD,TX,23539
4825020,JUNCTION ISD,TX,589
4825110,KARNACK ISD,TX,119
4825140,KARNES CITY ISD,TX,1021
4825170,KATY ISD,TX,96111
4825200,KAUFMAN ISD,TX,4356
4825230,KEENE ISD,TX,1119
4825260,KELLER ISD,TX,32042
4825290,KELTON ISD,TX,129
4825320,KEMP ISD,TX,1987
4825410,KENEDY COUNTY WIDE CSD,TX,126
4825440,KENEDY ISD,TX,758
4825470,KENNARD ISD,TX,275
4825500,KENNEDALE ISD,TX,2754
4825530,KERENS ISD,TX,657
4825560,KERMIT ISD,TX,1339
4825590,KERRVILLE ISD,TX,4600
4825620,KILGORE ISD,TX,3660
4825660,KILLEEN ISD,TX,42883
4825680,KINGSVILLE ISD,TX,2534
4825710,KIRBYVILLE CISD,TX,1439
4825740,KLEIN ISD,TX,52437
4825790,KLONDIKE ISD,TX,261
4825800,KNIPPA ISD,TX,408
4825870,KNOX CITY-O'BRIEN CISD,TX,195
4825890,KOPPERL ISD,TX,191
4825920,KOUNTZE ISD,TX,1151
4825950,KRESS ISD,TX,262
4825980,KRUM ISD,TX,2542
4826040,LA FERIA ISD,TX,2842
4826070,LA GLORIA ISD,TX,119
4826100,LA GRANGE ISD,TX,1870
4826130,LA JOYA ISD,TX,22942
4826190,LA PORTE ISD,TX,7099
4826220,LAPOYNOR ISD,TX,479
4826250,LA PRYOR ISD,TX,439
4826280,LA VEGA ISD,TX,3093
4826310,LA VERNIA ISD,TX,3563
4826340,LA VILLA ISD,TX,512
4826370,LACKLAND ISD,TX,1010
4826400,LAGO VISTA ISD,TX,1887
4826430,LAKE DALLAS ISD,TX,3717
4826470,LAKE TRAVIS ISD,TX,11008
4826490,LAKE WORTH ISD,TX,3249
4826580,LAMAR CISD,TX,46786
4826610,LAMESA ISD,TX,1484
4826640,LAMPASAS ISD,TX,3640
4826670,LANCASTER ISD,TX,6822
4826700,LANEVILLE ISD,TX,139
4826790,LAREDO ISD,TX,20271
4826850,LASARA ISD,TX,343
4826910,LATEXO ISD,TX,550
4826970,LAZBUDDIE ISD,TX,127
4827000,LEAKEY ISD,TX,343
4827030,LEANDER ISD,TX,42608
4827060,LEARY ISD,TX,119
4827090,LEFORS ISD,TX,173
4827120,LEGGETT ISD,TX,227
4827180,LEON ISD,TX,758
4827210,LEONARD ISD,TX,815
4827240,LEVELLAND ISD,TX,2575
4827270,LEVERETTS CHAPEL ISD,TX,242
4827300,LEWISVILLE ISD,TX,47876
4827330,LEXINGTON ISD,TX,1052
4827390,LIBERTY-EYLAU ISD,TX,1937
4827420,LIBERTY HILL ISD,TX,9836
4827450,LIBERTY ISD,TX,2438
4827510,LINDALE ISD,TX,4606
4827540,LINDEN-KILDARE CISD,TX,617
4827570,LINDSAY ISD,TX,507
4827600,LINGLEVILLE ISD,TX,270
4827630,LIPAN ISD,TX,478
4827690,LITTLE CYPRESS-MAURICEVILLE CISD,TX,3320
4827720,LITTLE ELM ISD,TX,8036
4827750,LITTLEFIELD ISD,TX,1233
